show_id,type,date_added,release_year,rating,duration,date_added_year_month,date_added_year,date_added_month,date_added_month_name,dat_added_period
s5674,TV Show,2016-12-15,2012,TV-14,1,2016-12,2016,12,December,2016-2022
s5675,TV Show,2016-12-15,2012,TV-PG,5,2016-12,2016,12,December,2016-2022
s5676,TV Show,2016-12-15,2012,TV-PG,1,2016-12,2016,12,December,2016-2022
s5678,TV Show,2016-12-13,2017,TV-MA,1,2016-12,2016,12,December,2016-2022
s5681,TV Show,2016-12-09,2016,TV-MA,1,2016-12,2016,12,December,2016-2022
s5684,TV Show,2016-12-09,2016,TV-14,1,2016-12,2016,12,December,2016-2022
s5685,TV Show,2016-12-08,2016,TV-14,1,2016-12,2016,12,December,2016-2022
s5687,TV Show,2016-12-08,2015,TV-14,1,2016-12,2016,12,December,2016-2022
s5691,TV Show,2016-12-05,2016,TV-MA,3,2016-12,2016,12,December,2016-2022
s5693,TV Show,2016-12-03,2016,TV-G,2,2016-12,2016,12,December,2016-2022
s5700,TV Show,2016-12-01,2016,TV-PG,1,2016-12,2016,12,December,2016-2022
s5701,TV Show,2016-12-01,2015,TV-PG,1,2016-12,2016,12,December,2016-2022
s5704,TV Show,2016-12-01,2016,TV-14,1,2016-12,2016,12,December,2016-2022
s5708,TV Show,2016-11-25,2016,TV-14,1,2016-11,2016,11,November,2016-2022
s5716,TV Show,2016-11-18,2016,TV-MA,1,2016-11,2016,11,November,2016-2022
s5717,TV Show,2016-11-17,2016,TV-MA,1,2016-11,2016,11,November,2016-2022
s5721,TV Show,2016-11-10,2009,TV-MA,1,2016-11,2016,11,November,2016-2022
s5723,TV Show,2016-11-09,2015,TV-MA,1,2016-11,2016,11,November,2016-2022
s5724,TV Show,2016-11-09,2016,TV-Y7,2,2016-11,2016,11,November,2016-2022
s5728,TV Show,2016-11-01,2011,TV-14,1,2016-11,2016,11,November,2016-2022
s5729,TV Show,2016-11-01,2013,TV-14,1,2016-11,2016,11,November,2016-2022
s5730,TV Show,2016-11-01,2013,TV-14,1,2016-11,2016,11,November,2016-2022
s5731,TV Show,2016-11-01,2013,TV-MA,1,2016-11,2016,11,November,2016-2022
s5732,TV Show,2016-11-01,2012,TV-14,1,2016-11,2016,11,November,2016-2022
s5733,TV Show,2016-11-01,2012,TV-14,1,2016-11,2016,11,November,2016-2022
s5742,TV Show,2016-10-28,2016,TV-MA,1,2016-10,2016,10,October,2016-2022
s5745,TV Show,2016-10-21,2016,TV-MA,1,2016-10,2016,10,October,2016-2022
s5752,TV Show,2016-10-15,2006,TV-14,1,2016-10,2016,10,October,2016-2022
s5753,TV Show,2016-10-15,2015,TV-MA,1,2016-10,2016,10,October,2016-2022
s5754,TV Show,2016-10-15,2008,TV-14,2,2016-10,2016,10,October,2016-2022
s5760,TV Show,2016-10-07,2016,TV-Y,1,2016-10,2016,10,October,2016-2022
s5763,TV Show,2016-10-01,2015,TV-PG,1,2016-10,2016,10,October,2016-2022
s5764,TV Show,2016-10-01,2015,TV-14,1,2016-10,2016,10,October,2016-2022
s5767,TV Show,2016-10-01,2014,TV-14,1,2016-10,2016,10,October,2016-2022
s5769,TV Show,2016-10-01,2014,TV-14,1,2016-10,2016,10,October,2016-2022
s5770,TV Show,2016-10-01,2012,TV-Y,1,2016-10,2016,10,October,2016-2022
s5772,TV Show,2016-10-01,2015,TV-PG,1,2016-10,2016,10,October,2016-2022
s5775,TV Show,2016-10-01,2015,TV-MA,1,2016-10,2016,10,October,2016-2022
s5778,TV Show,2016-10-01,2015,TV-14,1,2016-10,2016,10,October,2016-2022
s5782,TV Show,2016-10-01,2015,TV-14,1,2016-10,2016,10,October,2016-2022
s5786,TV Show,2016-09-23,2016,TV-Y,4,2016-09,2016,9,September,2016-2022
s5800,TV Show,2016-09-02,2016,TV-14,1,2016-09,2016,9,September,2016-2022
s5801,TV Show,2016-09-02,2016,TV-Y7,1,2016-09,2016,9,September,2016-2022
s5802,TV Show,2016-09-01,2015,TV-14,1,2016-09,2016,9,September,2016-2022
s5803,TV Show,2016-09-01,2008,TV-MA,1,2016-09,2016,9,September,2016-2022
s5804,TV Show,2016-09-01,2011,TV-MA,9,2016-09,2016,9,September,2016-2022
s5806,TV Show,2016-09-01,2010,TV-MA,1,2016-09,2016,9,September,2016-2022
s5807,TV Show,2016-09-01,2015,TV-14,1,2016-09,2016,9,September,2016-2022
s5808,TV Show,2016-08-26,2016,TV-Y7,2,2016-08,2016,8,August,2016-2022
s5812,TV Show,2016-08-15,2001,TV-14,1,2016-08,2016,8,August,2016-2022
s5813,TV Show,2016-08-15,2015,TV-MA,3,2016-08,2016,8,August,2016-2022
s5823,TV Show,2016-08-01,2005,TV-14,1,2016-08,2016,8,August,2016-2022
s5824,TV Show,2016-08-01,2008,TV-G,1,2016-08,2016,8,August,2016-2022
s5826,TV Show,2016-08-01,2016,TV-MA,1,2016-08,2016,8,August,2016-2022
s5828,TV Show,2016-07-29,2016,TV-Y7,2,2016-07,2016,7,July,2016-2022
s5830,TV Show,2016-07-24,2016,TV-Y,3,2016-07,2016,7,July,2016-2022
s5835,TV Show,2016-07-04,2016,TV-14,2,2016-07,2016,7,July,2016-2022
s5837,TV Show,2016-07-01,2016,TV-MA,2,2016-07,2016,7,July,2016-2022
s5839,TV Show,2016-06-24,2016,TV-Y,1,2016-06,2016,6,June,2016-2022
s5844,TV Show,2016-06-02,2016,TV-MA,1,2016-06,2016,6,June,2016-2022
s5845,TV Show,2016-06-01,2016,TV-PG,1,2016-06,2016,6,June,2016-2022
s5846,TV Show,2016-06-01,2016,TV-PG,1,2016-06,2016,6,June,2016-2022
s5854,TV Show,2016-04-01,2015,TV-MA,1,2016-04,2016,4,April,2016-2022
s5856,TV Show,2016-04-01,2012,TV-Y,2,2016-04,2016,4,April,2016-2022
s5857,TV Show,2016-04-01,2016,TV-14,2,2016-04,2016,4,April,2016-2022
s5863,TV Show,2016-03-11,2016,TV-MA,1,2016-03,2016,3,March,2016-2022
s5864,TV Show,2016-03-01,2014,TV-14,1,2016-03,2016,3,March,2016-2022
s5867,TV Show,2016-02-19,2016,TV-14,1,2016-02,2016,2,February,2016-2022
s5868,TV Show,2016-02-05,2016,TV-Y,2,2016-02,2016,2,February,2016-2022
s5870,TV Show,2016-02-05,2016,TV-Y7,3,2016-02,2016,2,February,2016-2022
s5871,TV Show,2016-02-01,2012,TV-Y,1,2016-02,2016,2,February,2016-2022
s5872,TV Show,2016-01-23,2016,TV-MA,1,2016-01,2016,1,January,2016-2022
s5878,TV Show,2015-12-25,2014,TV-Y,1,2015-12,2015,12,December,2011-2015
s5883,TV Show,2015-12-01,2015,TV-PG,1,2015-12,2015,12,December,2011-2015
s5886,TV Show,2015-11-13,2015,TV-MA,1,2015-11,2015,11,November,2011-2015
s5889,TV Show,2015-10-23,2015,TV-MA,3,2015-10,2015,10,October,2011-2015
s5896,TV Show,2015-10-01,2014,TV-PG,1,2015-10,2015,10,October,2011-2015
s5901,TV Show,2015-07-31,2015,TV-MA,1,2015-07,2015,7,July,2011-2015
s5903,TV Show,2015-07-15,2015,TV-Y7,2,2015-07,2015,7,July,2011-2015
s5909,TV Show,2015-06-15,1992,TV-Y,10,2015-06,2015,6,June,2011-2015
s5915,TV Show,2015-03-15,2011,TV-Y,1,2015-03,2015,3,March,2011-2015
s5923,TV Show,2014-11-21,2014,TV-MA,3,2014-11,2014,11,November,2011-2015
s5924,TV Show,2014-11-19,1998,TV-G,5,2014-11,2014,11,November,2011-2015
s5934,TV Show,2014-02-01,2013,TV-MA,3,2014-02,2014,2,February,2011-2015
s5940,TV Show,2013-09-01,2007,TV-14,4,2013-09,2013,9,September,2011-2015
s5941,TV Show,2013-08-02,2013,TV-MA,5,2013-08,2013,8,August,2011-2015
s5965,TV Show,2019-03-20,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s5975,TV Show,2019-03-30,2016,TV-14,1,2019-03,2019,3,March,2016-2022
s5979,TV Show,2017-01-17,2013,TV-MA,1,2017-01,2017,1,January,2016-2022
s5985,TV Show,2019-11-01,2017,TV-14,1,2019-11,2019,11,November,2016-2022
s5987,TV Show,2017-05-22,2014,TV-14,1,2017-05,2017,5,May,2016-2022
s6002,TV Show,2018-12-01,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s6025,TV Show,2019-07-30,2019,TV-14,1,2019-07,2019,7,July,2016-2022
s6027,TV Show,2017-03-01,2016,TV-PG,1,2017-03,2017,3,March,2016-2022
s6038,TV Show,2017-01-01,2013,TV-14,1,2017-01,2017,1,January,2016-2022
s6045,TV Show,2019-03-12,2010,TV-14,1,2019-03,2019,3,March,2016-2022
s6067,TV Show,2014-01-01,2013,TV-MA,2,2014-01,2014,1,January,2011-2015
s6068,TV Show,2017-12-15,2015,TV-14,1,2017-12,2017,12,December,2016-2022
s6080,TV Show,2018-01-01,2017,TV-PG,2,2018-01,2018,1,January,2016-2022
s6090,TV Show,2018-09-30,2018,TV-14,1,2018-09,2018,9,September,2016-2022
s6095,TV Show,2016-04-28,2013,TV-PG,1,2016-04,2016,4,April,2016-2022
s6101,TV Show,2019-07-12,2017,TV-MA,1,2019-07,2019,7,July,2016-2022
s6102,TV Show,2017-08-14,2010,TV-MA,2,2017-08,2017,8,August,2016-2022
s6103,TV Show,2017-04-15,2015,TV-14,1,2017-04,2017,4,April,2016-2022
s6106,TV Show,2019-07-12,2014,TV-PG,1,2019-07,2019,7,July,2016-2022
s6127,TV Show,2020-05-25,2014,TV-Y,5,2020-05,2020,5,May,2016-2022
s6133,TV Show,2019-09-15,2014,TV-14,1,2019-09,2019,9,September,2016-2022
s6138,TV Show,2017-05-30,2017,TV-MA,3,2017-05,2017,5,May,2016-2022
s6140,TV Show,2019-05-02,2018,TV-PG,1,2019-05,2019,5,May,2016-2022
s6147,TV Show,2016-04-05,2015,TV-14,1,2016-04,2016,4,April,2016-2022
s6157,TV Show,2017-01-01,2012,TV-14,1,2017-01,2017,1,January,2016-2022
s6162,TV Show,2019-09-17,2018,TV-14,1,2019-09,2019,9,September,2016-2022
s6167,TV Show,2018-12-15,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s6168,TV Show,2018-05-01,2018,TV-14,1,2018-05,2018,5,May,2016-2022
s6175,TV Show,2019-01-01,2018,TV-PG,5,2019-01,2019,1,January,2016-2022
s6178,TV Show,2013-01-01,2012,TV-Y7,2,2013-01,2013,1,January,2011-2015
s6195,TV Show,2017-12-01,2016,TV-Y7,1,2017-12,2017,12,December,2016-2022
s6199,TV Show,2017-08-01,2016,TV-MA,1,2017-08,2017,8,August,2016-2022
s6214,TV Show,2015-01-01,2014,TV-MA,3,2015-01,2015,1,January,2011-2015
s6217,TV Show,2017-04-01,2013,TV-14,1,2017-04,2017,4,April,2016-2022
s6220,TV Show,2017-04-01,2016,TV-MA,1,2017-04,2017,4,April,2016-2022
s6229,TV Show,2018-06-04,2016,TV-MA,1,2018-06,2018,6,June,2016-2022
s6250,TV Show,2017-12-31,2016,TV-Y,1,2017-12,2017,12,December,2016-2022
s6251,TV Show,2018-02-20,2017,TV-MA,5,2018-02,2018,2,February,2016-2022
s6253,TV Show,2015-12-31,2015,TV-14,1,2015-12,2015,12,December,2011-2015
s6254,TV Show,2016-08-01,2016,TV-PG,1,2016-08,2016,8,August,2016-2022
s6259,TV Show,2018-08-29,2018,TV-Y,1,2018-08,2018,8,August,2016-2022
s6263,TV Show,2019-02-01,2010,TV-PG,1,2019-02,2019,2,February,2016-2022
s6264,TV Show,2017-05-22,2015,TV-14,1,2017-05,2017,5,May,2016-2022
s6265,TV Show,2016-09-19,2016,TV-14,4,2016-09,2016,9,September,2016-2022
s6266,TV Show,2019-04-23,2016,TV-MA,2,2019-04,2019,4,April,2016-2022
s6276,TV Show,2018-09-14,2015,TV-MA,1,2018-09,2018,9,September,2016-2022
s6277,TV Show,2017-05-19,2010,TV-MA,1,2017-05,2017,5,May,2016-2022
s6280,TV Show,2017-01-01,2016,TV-14,4,2017-01,2017,1,January,2016-2022
s6282,TV Show,2018-09-30,2016,TV-Y7,1,2018-09,2018,9,September,2016-2022
s6292,TV Show,2017-12-15,2009,TV-Y7,1,2017-12,2017,12,December,2016-2022
s6295,TV Show,2018-04-01,2013,TV-PG,1,2018-04,2018,4,April,2016-2022
s6296,TV Show,2017-04-15,2015,TV-14,1,2017-04,2017,4,April,2016-2022
s6302,TV Show,2016-01-01,1997,TV-G,2,2016-01,2016,1,January,2016-2022
s6305,TV Show,2018-01-01,2017,TV-G,3,2018-01,2018,1,January,2016-2022
s6319,TV Show,2017-01-01,2016,TV-MA,3,2017-01,2017,1,January,2016-2022
s6320,TV Show,2019-03-29,2018,TV-MA,1,2019-03,2019,3,March,2016-2022
s6324,TV Show,2018-10-12,2014,TV-14,1,2018-10,2018,10,October,2016-2022
s6336,TV Show,2018-07-14,2016,TV-14,1,2018-07,2018,7,July,2016-2022
s6342,TV Show,2018-12-03,2017,TV-G,1,2018-12,2018,12,December,2016-2022
s6348,TV Show,2016-06-01,1991,TV-G,1,2016-06,2016,6,June,2016-2022
s6358,TV Show,2017-01-01,2016,TV-PG,1,2017-01,2017,1,January,2016-2022
s6361,TV Show,2019-10-02,2016,TV-PG,1,2019-10,2019,10,October,2016-2022
s6362,TV Show,2018-01-01,2017,TV-14,2,2018-01,2018,1,January,2016-2022
s6365,TV Show,2019-10-02,2013,TV-MA,1,2019-10,2019,10,October,2016-2022
s6369,TV Show,2017-01-01,2016,TV-G,3,2017-01,2017,1,January,2016-2022
s6372,TV Show,2018-02-17,2013,TV-14,1,2018-02,2018,2,February,2016-2022
s6374,TV Show,2020-02-15,2014,TV-PG,2,2020-02,2020,2,February,2016-2022
s6379,TV Show,2019-10-02,2015,TV-14,1,2019-10,2019,10,October,2016-2022
s6382,TV Show,2016-11-15,2016,TV-14,1,2016-11,2016,11,November,2016-2022
s6386,TV Show,2018-04-01,2013,TV-PG,1,2018-04,2018,4,April,2016-2022
s6390,TV Show,2018-03-31,2017,TV-PG,1,2018-03,2018,3,March,2016-2022
s6394,TV Show,2013-01-01,2012,TV-MA,2,2013-01,2013,1,January,2011-2015
s6399,TV Show,2018-09-15,2017,TV-PG,1,2018-09,2018,9,September,2016-2022
s6402,TV Show,2019-03-12,2009,TV-MA,1,2019-03,2019,3,March,2016-2022
s6405,TV Show,2018-11-01,2018,TV-Y,1,2018-11,2018,11,November,2016-2022
s6408,TV Show,2016-12-16,2016,TV-14,1,2016-12,2016,12,December,2016-2022
s6409,TV Show,2017-02-01,2014,TV-14,1,2017-02,2017,2,February,2016-2022
s6412,TV Show,2019-02-01,2014,TV-MA,1,2019-02,2019,2,February,2016-2022
s6414,TV Show,2017-05-22,2012,TV-14,1,2017-05,2017,5,May,2016-2022
s6417,TV Show,2016-12-15,2016,TV-MA,1,2016-12,2016,12,December,2016-2022
s6421,TV Show,2019-08-02,2012,TV-Y,1,2019-08,2019,8,August,2016-2022
s6427,TV Show,2019-01-04,2015,TV-14,1,2019-01,2019,1,January,2016-2022
s6431,TV Show,2018-09-07,2015,TV-MA,1,2018-09,2018,9,September,2016-2022
s6452,TV Show,2017-01-01,2016,TV-PG,2,2017-01,2017,1,January,2016-2022
s6456,TV Show,2017-12-01,2016,TV-14,1,2017-12,2017,12,December,2016-2022
s6457,TV Show,2006-01-01,1992,TV-PG,11,2006-01,2006,1,January,2006-2010
s6458,TV Show,2018-01-01,2017,TV-PG,2,2018-01,2018,1,January,2016-2022
s6460,TV Show,2016-10-01,1999,TV-14,1,2016-10,2016,10,October,2016-2022
s6461,TV Show,2018-01-01,2017,TV-MA,2,2018-01,2018,1,January,2016-2022
s6470,TV Show,2016-12-01,1994,TV-G,1,2016-12,2016,12,December,2016-2022
s6478,TV Show,2018-09-30,2018,TV-MA,1,2018-09,2018,9,September,2016-2022
s6484,TV Show,2017-11-15,2017,TV-Y7,1,2017-11,2017,11,November,2016-2022
s6488,TV Show,2017-10-01,2016,TV-PG,1,2017-10,2017,10,October,2016-2022
s6491,TV Show,2018-10-01,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s6496,TV Show,2017-05-15,2012,TV-PG,1,2017-05,2017,5,May,2016-2022
s6499,TV Show,2017-09-17,2017,TV-14,1,2017-09,2017,9,September,2016-2022
s6505,TV Show,2019-03-09,2015,TV-MA,9,2019-03,2019,3,March,2016-2022
s6506,TV Show,2018-06-18,2016,TV-MA,7,2018-06,2018,6,June,2016-2022
s6507,TV Show,2019-02-02,2017,TV-MA,8,2019-02,2019,2,February,2016-2022
s6508,TV Show,2018-04-20,2016,TV-MA,1,2018-04,2018,4,April,2016-2022
s6509,TV Show,2018-04-13,2016,TV-MA,1,2018-04,2018,4,April,2016-2022
s6510,TV Show,2018-04-20,2016,TV-MA,1,2018-04,2018,4,April,2016-2022
s6514,TV Show,2019-09-15,2017,TV-14,1,2019-09,2019,9,September,2016-2022
s6515,TV Show,2020-09-15,1999,TV-MA,1,2020-09,2020,9,September,2016-2022
s6520,TV Show,2017-01-01,2016,TV-14,5,2017-01,2017,1,January,2016-2022
s6521,TV Show,2018-07-01,2018,TV-14,1,2018-07,2018,7,July,2016-2022
s6525,TV Show,2018-12-31,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s6533,TV Show,2018-06-22,2018,TV-MA,1,2018-06,2018,6,June,2016-2022
s6539,TV Show,2019-10-02,2017,TV-MA,1,2019-10,2019,10,October,2016-2022
s6543,TV Show,2019-01-31,2017,TV-MA,1,2019-01,2019,1,January,2016-2022
s6550,TV Show,2006-01-01,1977,TV-PG,10,2006-01,2006,1,January,2006-2010
s6557,TV Show,2017-12-20,2013,TV-PG,1,2017-12,2017,12,December,2016-2022
s6560,TV Show,2018-03-31,2016,TV-MA,1,2018-03,2018,3,March,2016-2022
s6561,TV Show,2013-01-01,2012,TV-MA,2,2013-01,2013,1,January,2011-2015
s6569,TV Show,2018-03-01,2015,TV-MA,1,2018-03,2018,3,March,2016-2022
s6572,TV Show,2018-03-23,2017,TV-MA,1,2018-03,2018,3,March,2016-2022
s6573,TV Show,2018-03-31,2017,TV-MA,2,2018-03,2018,3,March,2016-2022
s6587,TV Show,2018-07-20,2017,TV-MA,3,2018-07,2018,7,July,2016-2022
s6588,TV Show,2017-07-01,2016,TV-MA,1,2017-07,2017,7,July,2016-2022
s6602,TV Show,2018-10-15,2017,TV-PG,1,2018-10,2018,10,October,2016-2022
s6604,TV Show,2014-01-01,2013,TV-MA,8,2014-01,2014,1,January,2011-2015
s6612,TV Show,2008-02-04,2007,TV-MA,1,2008-02,2008,2,February,2006-2010
s6614,TV Show,2017-08-04,2016,TV-G,1,2017-08,2017,8,August,2016-2022
s6619,TV Show,2019-10-02,2017,TV-MA,1,2019-10,2019,10,October,2016-2022
s6636,TV Show,2019-03-01,2013,TV-14,1,2019-03,2019,3,March,2016-2022
s6647,TV Show,2016-05-23,2016,TV-14,1,2016-05,2016,5,May,2016-2022
s6652,TV Show,2019-03-23,2015,TV-MA,1,2019-03,2019,3,March,2016-2022
s6653,TV Show,2017-02-25,2015,TV-14,1,2017-02,2017,2,February,2016-2022
s6659,TV Show,2020-04-10,2014,TV-Y,1,2020-04,2020,4,April,2016-2022
s6660,TV Show,2017-03-01,2015,TV-PG,1,2017-03,2017,3,March,2016-2022
s6661,TV Show,2018-10-01,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s6664,TV Show,2016-09-01,2009,TV-MA,1,2016-09,2016,9,September,2016-2022
s6672,TV Show,2014-01-01,2013,NR,3,2014-01,2014,1,January,2011-2015
s6673,TV Show,2018-08-24,2008,TV-MA,1,2018-08,2018,8,August,2016-2022
s6674,TV Show,2018-08-24,2010,TV-MA,1,2018-08,2018,8,August,2016-2022
s6675,TV Show,2017-12-31,1979,TV-PG,1,2017-12,2017,12,December,2016-2022
s6677,TV Show,2017-05-18,2010,TV-14,1,2017-05,2017,5,May,2016-2022
s6679,TV Show,2018-01-01,2017,TV-MA,2,2018-01,2018,1,January,2016-2022
s6691,TV Show,2018-12-15,2017,TV-PG,1,2018-12,2018,12,December,2016-2022
s6694,TV Show,2018-06-18,2018,TV-MA,1,2018-06,2018,6,June,2016-2022
s6696,TV Show,2019-07-12,2016,TV-14,1,2019-07,2019,7,July,2016-2022
s6698,TV Show,2018-08-08,2018,TV-MA,1,2018-08,2018,8,August,2016-2022
s6710,TV Show,2019-07-23,2019,TV-PG,1,2019-07,2019,7,July,2016-2022
s6715,TV Show,2017-08-01,2014,TV-PG,1,2017-08,2017,8,August,2016-2022
s6718,TV Show,2017-01-01,2011,TV-14,1,2017-01,2017,1,January,2016-2022
s6719,TV Show,2017-08-14,2008,TV-14,1,2017-08,2017,8,August,2016-2022
s6725,TV Show,2017-03-31,2006,TV-MA,2,2017-03,2017,3,March,2016-2022
s6729,TV Show,2016-12-26,2009,TV-14,1,2016-12,2016,12,December,2016-2022
s6732,TV Show,2017-04-01,2009,TV-MA,1,2017-04,2017,4,April,2016-2022
s6733,TV Show,2019-07-26,2015,TV-G,1,2019-07,2019,7,July,2016-2022
s6742,TV Show,2018-07-13,2016,TV-MA,1,2018-07,2018,7,July,2016-2022
s6743,TV Show,2018-01-01,2017,TV-14,6,2018-01,2018,1,January,2016-2022
s6745,TV Show,2017-06-01,2015,TV-MA,1,2017-06,2017,6,June,2016-2022
s6751,TV Show,2017-04-15,2015,TV-14,2,2017-04,2017,4,April,2016-2022
s6764,TV Show,2016-01-01,2015,TV-14,2,2016-01,2016,1,January,2016-2022
s6767,TV Show,2015-01-01,2014,TV-G,3,2015-01,2015,1,January,2011-2015
s6771,TV Show,2019-07-01,2016,TV-Y7,1,2019-07,2019,7,July,2016-2022
s6774,TV Show,2017-10-01,2017,TV-PG,1,2017-10,2017,10,October,2016-2022
s6775,TV Show,2017-10-16,2011,TV-14,1,2017-10,2017,10,October,2016-2022
s6783,TV Show,2018-12-31,2017,TV-14,1,2018-12,2018,12,December,2016-2022
s6786,TV Show,2017-03-01,2016,TV-PG,1,2017-03,2017,3,March,2016-2022
s6789,TV Show,2017-09-18,2011,TV-MA,1,2017-09,2017,9,September,2016-2022
s6792,TV Show,2016-12-09,2016,TV-MA,1,2016-12,2016,12,December,2016-2022
s6796,TV Show,2006-01-01,2003,TV-PG,11,2006-01,2006,1,January,2006-2010
s6804,TV Show,2018-01-01,2017,TV-PG,4,2018-01,2018,1,January,2016-2022
s6807,TV Show,2006-01-01,2003,TV-14,10,2006-01,2006,1,January,2006-2010
s6811,TV Show,2016-01-28,2011,TV-PG,1,2016-01,2016,1,January,2016-2022
s6821,TV Show,2018-06-01,2018,TV-14,1,2018-06,2018,6,June,2016-2022
s6823,TV Show,2017-01-01,2016,TV-PG,2,2017-01,2017,1,January,2016-2022
s6825,TV Show,2016-09-01,2009,TV-MA,1,2016-09,2016,9,September,2016-2022
s6826,TV Show,2017-04-15,2014,TV-PG,1,2017-04,2017,4,April,2016-2022
s6828,TV Show,2016-12-01,2013,TV-MA,1,2016-12,2016,12,December,2016-2022
s6835,TV Show,2017-08-01,2015,TV-PG,1,2017-08,2017,8,August,2016-2022
s6836,TV Show,2017-08-01,2016,TV-PG,1,2017-08,2017,8,August,2016-2022
s6837,TV Show,2016-06-01,2016,TV-MA,1,2016-06,2016,6,June,2016-2022
s6839,TV Show,2017-12-31,2011,TV-Y,1,2017-12,2017,12,December,2016-2022
s6842,TV Show,2018-11-01,2017,TV-MA,1,2018-11,2018,11,November,2016-2022
s6850,TV Show,2019-10-02,2012,TV-14,1,2019-10,2019,10,October,2016-2022
s6858,TV Show,2017-08-14,2010,TV-14,1,2017-08,2017,8,August,2016-2022
s6869,TV Show,2018-01-01,2017,TV-Y,2,2018-01,2018,1,January,2016-2022
s6872,TV Show,2017-01-01,2016,TV-MA,2,2017-01,2017,1,January,2016-2022
s6874,TV Show,2017-07-12,2015,TV-14,1,2017-07,2017,7,July,2016-2022
s6886,TV Show,2013-01-01,2012,TV-14,6,2013-01,2013,1,January,2011-2015
s6890,TV Show,2019-08-01,2017,TV-14,2,2019-08,2019,8,August,2016-2022
s6891,TV Show,2014-01-01,2013,TV-PG,3,2014-01,2014,1,January,2011-2015
s6895,TV Show,2017-01-01,2016,TV-PG,2,2017-01,2017,1,January,2016-2022
s6896,TV Show,2017-10-01,2017,TV-PG,1,2017-10,2017,10,October,2016-2022
s6902,TV Show,2009-01-01,2008,TV-14,2,2009-01,2009,1,January,2006-2010
s6907,TV Show,2018-05-11,2016,TV-MA,2,2018-05,2018,5,May,2016-2022
s6918,TV Show,2020-06-06,2015,TV-MA,3,2020-06,2020,6,June,2016-2022
s6920,TV Show,2017-01-01,2013,TV-14,1,2017-01,2017,1,January,2016-2022
s6923,TV Show,2017-01-01,2016,TV-MA,2,2017-01,2017,1,January,2016-2022
s6924,TV Show,2016-07-01,2015,TV-MA,1,2016-07,2016,7,July,2016-2022
s6931,TV Show,2019-02-01,2014,TV-14,1,2019-02,2019,2,February,2016-2022
s6933,TV Show,2017-10-15,2017,TV-Y7,1,2017-10,2017,10,October,2016-2022
s6936,TV Show,2015-01-01,2014,TV-PG,4,2015-01,2015,1,January,2011-2015
s6938,TV Show,2017-08-21,2015,TV-14,1,2017-08,2017,8,August,2016-2022
s6942,TV Show,2016-01-01,2015,TV-14,5,2016-01,2016,1,January,2016-2022
s6952,TV Show,2018-06-22,2018,TV-MA,2,2018-06,2018,6,June,2016-2022
s6954,TV Show,2018-11-10,2015,TV-MA,1,2018-11,2018,11,November,2016-2022
s6956,TV Show,2017-01-01,2016,TV-14,5,2017-01,2017,1,January,2016-2022
s6964,TV Show,2019-06-01,2018,TV-MA,2,2019-06,2019,6,June,2016-2022
s6966,TV Show,2017-05-19,2015,TV-Y7,1,2017-05,2017,5,May,2016-2022
s6970,TV Show,2017-01-01,2016,TV-PG,3,2017-01,2017,1,January,2016-2022
s6971,TV Show,2006-01-01,1988,TV-PG,5,2006-01,2006,1,January,2006-2010
s6972,TV Show,2017-08-01,2016,TV-14,3,2017-08,2017,8,August,2016-2022
s6975,TV Show,2017-01-13,2015,TV-MA,1,2017-01,2017,1,January,2016-2022
s6977,TV Show,2019-07-12,2016,TV-PG,1,2019-07,2019,7,July,2016-2022
s6982,TV Show,2017-08-01,2016,TV-Y,1,2017-08,2017,8,August,2016-2022
s6997,TV Show,2018-06-30,2015,TV-MA,3,2018-06,2018,6,June,2016-2022
s6999,TV Show,2019-10-02,2016,TV-14,1,2019-10,2019,10,October,2016-2022
s7007,TV Show,2017-03-16,2017,TV-14,1,2017-03,2017,3,March,2016-2022
s7018,TV Show,2018-09-15,2018,TV-MA,1,2018-09,2018,9,September,2016-2022
s7025,TV Show,2016-12-15,2011,TV-PG,1,2016-12,2016,12,December,2016-2022
s7029,TV Show,2019-02-01,2015,TV-14,1,2019-02,2019,2,February,2016-2022
s7030,TV Show,2012-01-01,2011,TV-Y7,2,2012-01,2012,1,January,2011-2015
s7034,TV Show,2018-03-29,2018,TV-14,2,2018-03,2018,3,March,2016-2022
s7040,TV Show,2017-03-03,2016,TV-14,1,2017-03,2017,3,March,2016-2022
s7051,TV Show,2019-09-13,2019,TV-MA,2,2019-09,2019,9,September,2016-2022
s7055,TV Show,2018-12-15,2014,TV-PG,1,2018-12,2018,12,December,2016-2022
s7060,TV Show,2017-01-01,2012,TV-14,1,2017-01,2017,1,January,2016-2022
s7070,TV Show,2017-03-01,2015,TV-PG,1,2017-03,2017,3,March,2016-2022
s7081,TV Show,2018-09-15,2017,TV-MA,1,2018-09,2018,9,September,2016-2022
s7082,TV Show,2019-07-01,2015,TV-14,1,2019-07,2019,7,July,2016-2022
s7083,TV Show,2019-01-29,2017,TV-14,1,2019-01,2019,1,January,2016-2022
s7084,TV Show,2018-12-31,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
